"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
9015, 6.211717084271045e-01, 6.528777738290456e-02, 2.608218046127796e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.615345027613916e+03, 1.000000000000000e-10, 2.792492767831602e+14, 2.246138011045565e+03, 3.000011277251716e+02, 0.000000000000000e+00, 3.055110639573131e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921587288958e-05, 2.484380080239573e-03, 2.611188684429388e-04, 1.087756242507993e+05, 4.536698626202285e-03, 9.340106808124053e-27
9016, 6.205184800200030e-01, 6.521912031072233e-02, 2.608237990278707e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.615387972368724e+03, 1.000000000000000e-10, 2.792273829633068e+14, 2.246155188947488e+03, 3.000011280528184e+02, 0.000000000000000e+00, 3.055143033516208e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921588839292e-05, 2.484838525887509e-03, 2.611670530220705e-04, 1.087980109132156e+05, 4.537295537630939e-03, 9.340910576700437e-27
9017, 6.198652516129011e-01, 6.515046323854010e-02, 2.608257852913610e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.615430741633788e+03, 1.000000000000000e-10, 2.792055003313063e+14, 2.246172296653514e+03, 3.000011283809721e+02, 0.000000000000000e+00, 3.055175295084452e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921590392026e-05, 2.485297393699355e-03, 2.612152819725393e-04, 1.088204248087543e+05, 4.537892759015402e-03, 9.341713805041391e-27
9018, 6.192120232057992e-01, 6.508180616635781e-02, 2.608277633157078e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.615473333514934e+03, 1.000000000000000e-10, 2.791836310435241e+14, 2.246189333405972e+03, 3.000011287091290e+02, 0.000000000000000e+00, 3.055207422849054e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921591944775e-05, 2.485756675931250e-03, 2.612635544802938e-04, 1.088428656327688e+05, 4.538490265660391e-03, 9.342516417627815e-27
9019, 6.185587947986972e-01, 6.501314909417558e-02, 2.608297330057693e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.615515745983358e+03, 1.000000000000000e-10, 2.791617683199272e+14, 2.246206298393342e+03, 3.000011290383334e+02, 0.000000000000000e+00, 3.055239415279656e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921593502480e-05, 2.486216377091723e-03, 2.613118710191992e-04, 1.088653336140796e+05, 4.539088116706368e-03, 9.343318637714102e-27
9020, 6.179055663915958e-01, 6.494449202199334e-02, 2.608316942619433e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.615557976875967e+03, 1.000000000000000e-10, 2.791399198324189e+14, 2.246223190750385e+03, 3.000011293675855e+02, 0.000000000000000e+00, 3.055271270744599e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921595060410e-05, 2.486676486293133e-03, 2.613602304450411e-04, 1.088878283092841e+05, 4.539686239743154e-03, 9.344120204768877e-27
9021, 6.172523379844943e-01, 6.487583494981111e-02, 2.608336469774027e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.615600023895397e+03, 1.000000000000000e-10, 2.791180856918211e+14, 2.246240009558157e+03, 3.000011296970221e+02, 0.000000000000000e+00, 3.055302987510944e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921596619214e-05, 2.487136997391868e-03, 2.614086321118329e-04, 1.089103494829238e+05, 4.540284628149353e-03, 9.344921110978657e-27
9022, 6.165991095773919e-01, 6.480717787762882e-02, 2.608355910362482e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.615641884562398e+03, 1.000000000000000e-10, 2.790962570819920e+14, 2.246256753824958e+03, 3.000011300274975e+02, 0.000000000000000e+00, 3.055334563708551e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921598182934e-05, 2.487597918345041e-03, 2.614570768561340e-04, 1.089328975126126e+05, 4.540883360823394e-03, 9.345721647126671e-27
9023, 6.159458811702905e-01, 6.473852080544659e-02, 2.608375263184484e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.615683556272940e+03, 1.000000000000000e-10, 2.790744437563398e+14, 2.246273422509175e+03, 3.000011303579535e+02, 0.000000000000000e+00, 3.055365997373158e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921599746560e-05, 2.488059231570604e-03, 2.615055628299968e-04, 1.089554716623278e+05, 4.541482342271234e-03, 9.346521482124851e-27
9024, 6.152926527631890e-01, 6.466986373326436e-02, 2.608394526936509e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.615725036232554e+03, 1.000000000000000e-10, 2.790526424133314e+14, 2.246290014493020e+03, 3.000011306890277e+02, 0.000000000000000e+00, 3.055397286396848e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921601313113e-05, 2.488520938362511e-03, 2.615540901691883e-04, 1.089780720194914e+05, 4.542081600436106e-03, 9.347320721596513e-27
9025, 6.146394243560871e-01, 6.460120666108213e-02, 2.608413700258365e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.615766321508868e+03, 1.000000000000000e-10, 2.790308559456238e+14, 2.246306528603546e+03, 3.000011310205088e+02, 0.000000000000000e+00, 3.055428428567687e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921602881591e-05, 2.488983025840063e-03, 2.616026575201591e-04, 1.090006980545610e+05, 4.542681099915018e-03, 9.348119263514576e-27
9026, 6.139861959489852e-01, 6.453254958889984e-02, 2.608432781705331e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.615807408990127e+03, 1.000000000000000e-10, 2.790090755761234e+14, 2.246322963596050e+03, 3.000011313523246e+02, 0.000000000000000e+00, 3.055459421538425e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921604451652e-05, 2.489445507634759e-03, 2.616512663155148e-04, 1.090233503993604e+05, 4.543280924545290e-03, 9.348917396509181e-27
9027, 6.133329675418833e-01, 6.446389251671761e-02, 2.608451769763804e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.615848295421300e+03, 1.000000000000000e-10, 2.789873138286051e+14, 2.246339318168519e+03, 3.000011316846713e+02, 0.000000000000000e+00, 3.055490262853737e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921606024226e-05, 2.489908352692893e-03, 2.616999132913797e-04, 1.090460277389885e+05, 4.543880943879447e-03, 9.349714695297224e-27
9028, 6.126797391347818e-01, 6.439523544453538e-02, 2.608470662858972e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.615888977407760e+03, 1.000000000000000e-10, 2.789655619411878e+14, 2.246355590963103e+03, 3.000011320173274e+02, 0.000000000000000e+00, 3.055520949953000e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921607598263e-05, 2.490371575887929e-03, 2.617486000111042e-04, 1.090687307800109e+05, 4.544481242777717e-03, 9.350511447564065e-27
9029, 6.120265107276799e-01, 6.432657837235312e-02, 2.608489459354839e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.615929451426237e+03, 1.000000000000000e-10, 2.789438224912446e+14, 2.246371780570494e+03, 3.000011323502360e+02, 0.000000000000000e+00, 3.055551480178555e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921609173496e-05, 2.490835166270701e-03, 2.617973253236730e-04, 1.090914591202482e+05, 4.545081790160105e-03, 9.351307560828732e-27
9030, 6.113732823205780e-01, 6.425792130017088e-02, 2.608508157569709e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.615969713866045e+03, 1.000000000000000e-10, 2.789220963402587e+14, 2.246387885546417e+03, 3.000011326839265e+02, 0.000000000000000e+00, 3.055581850806799e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921610752427e-05, 2.491299114579970e-03, 2.618460882560106e-04, 1.091142124465875e+05, 4.545682570446173e-03, 9.352102999921031e-27
9031, 6.107200539134765e-01, 6.418926422798862e-02, 2.608526755799727e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.616009761045473e+03, 1.000000000000000e-10, 2.789003774925070e+14, 2.246403904418188e+03, 3.000011330176829e+02, 0.000000000000000e+00, 3.055612059060555e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921612331671e-05, 2.491763437380661e-03, 2.618948905489465e-04, 1.091369915276151e+05, 4.546283647555185e-03, 9.352897959526508e-27
9032, 6.100668255063746e-01, 6.412060715580636e-02, 2.608545252290116e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.616049589193877e+03, 1.000000000000000e-10, 2.788786829506812e+14, 2.246419835677550e+03, 3.000011333518946e+02, 0.000000000000000e+00, 3.055642102095568e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921613913069e-05, 2.492228099186997e-03, 2.619437284726166e-04, 1.091597947706524e+05, 4.546884850354233e-03, 9.353691862902207e-27
9033, 6.094135970992727e-01, 6.405195008362413e-02, 2.608563645224871e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.616089194403075e+03, 1.000000000000000e-10, 2.788569967740624e+14, 2.246435677761229e+03, 3.000011336866455e+02, 0.000000000000000e+00, 3.055671976963827e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921615497019e-05, 2.492693122505071e-03, 2.619926043928796e-04, 1.091826231443204e+05, 4.547486329275192e-03, 9.354485237826382e-27
9034, 6.087603686921712e-01, 6.398329301144190e-02, 2.608581932739963e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.616128572651399e+03, 1.000000000000000e-10, 2.788353215656712e+14, 2.246451429060558e+03, 3.000011340214807e+02, 0.000000000000000e+00, 3.055701680631722e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921617081367e-05, 2.493158495378180e-03, 2.620415170528380e-04, 1.092054761668423e+05, 4.548088052110362e-03, 9.355277990084813e-27
9035, 6.081071402850688e-01, 6.391463593925961e-02, 2.608600112934808e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.616167719857963e+03, 1.000000000000000e-10, 2.788136595831148e+14, 2.246467087943184e+03, 3.000011343569858e+02, 0.000000000000000e+00, 3.055731210020975e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921618668885e-05, 2.493624213627829e-03, 2.620904660133166e-04, 1.092283537114709e+05, 4.548689996527628e-03, 9.356070036864311e-27
9036, 6.074539118779674e-01, 6.384597886707738e-02, 2.608618183898380e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.616206631900532e+03, 1.000000000000000e-10, 2.787920178910922e+14, 2.246482652760211e+03, 3.000011346927387e+02, 0.000000000000000e+00, 3.055760562022113e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921620257576e-05, 2.494090262817326e-03, 2.621394497570640e-04, 1.092512552005386e+05, 4.549292091597848e-03, 9.356861133926598e-27
9037, 6.068006834708655e-01, 6.377732179489509e-02, 2.608636143710252e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.616245304642512e+03, 1.000000000000000e-10, 2.787703843419479e+14, 2.246498121857003e+03, 3.000011350286312e+02, 0.000000000000000e+00, 3.055789733514835e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921621846927e-05, 2.494556664703399e-03, 2.621884705705370e-04, 1.092741816292942e+05, 4.549894456221118e-03, 9.357651681756481e-27
9038, 6.061474550637636e-01, 6.370866472271286e-02, 2.608653990417718e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.616283733891181e+03, 1.000000000000000e-10, 2.787487687440057e+14, 2.246513493556471e+03, 3.000011353652695e+02, 0.000000000000000e+00, 3.055818721336502e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921623439807e-05, 2.495023393217707e-03, 2.622375257140933e-04, 1.092971318780453e+05, 4.550496986435976e-03, 9.358441343856487e-27
9039, 6.054942266566621e-01, 6.364000765053063e-02, 2.608671722062350e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.616321915414428e+03, 1.000000000000000e-10, 2.787271706208355e+14, 2.246528766165770e+03, 3.000011357018132e+02, 0.000000000000000e+00, 3.055847522294761e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921625032240e-05, 2.495490452713714e-03, 2.622866156453506e-04, 1.093201061295300e+05, 4.551099690003797e-03, 9.359230128839644e-27
9040, 6.048409982495602e-01, 6.357135057834834e-02, 2.608689336584991e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.616359844791146e+03, 1.000000000000000e-10, 2.787055840144368e+14, 2.246543937916457e+03, 3.000011360389111e+02, 0.000000000000000e+00, 3.055876133054698e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921626627295e-05, 2.495957842500393e-03, 2.623357402913613e-04, 1.093431043538991e+05, 4.551702614852274e-03, 9.360018229058515e-27
9041, 6.041877698424583e-01, 6.350269350616611e-02, 2.608706831885598e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.616397517503700e+03, 1.000000000000000e-10, 2.786840105183246e+14, 2.246559007001479e+03, 3.000011363767572e+02, 0.000000000000000e+00, 3.055904550208586e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921628225891e-05, 2.496425555132134e-03, 2.623848988698277e-04, 1.093661263374988e+05, 4.552305741083434e-03, 9.360805583195685e-27
9042, 6.035345414353568e-01, 6.343403643398388e-02, 2.608724205967205e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.616434929236087e+03, 1.000000000000000e-10, 2.786624524028255e+14, 2.246573971694433e+03, 3.000011367144629e+02, 0.000000000000000e+00, 3.055932770500790e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921629823821e-05, 2.496893595522472e-03, 2.624340918970914e-04, 1.093891723805848e+05, 4.552909054528908e-03, 9.361592107529229e-27
9043, 6.028813130282544e-01, 6.336537936180162e-02, 2.608741456868736e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.616472075782727e+03, 1.000000000000000e-10, 2.786409122686793e+14, 2.246588830313090e+03, 3.000011370529094e+02, 0.000000000000000e+00, 3.055960790758975e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921631425257e-05, 2.497361956273241e-03, 2.624833185956825e-04, 1.094122421855682e+05, 4.553512527049523e-03, 9.362377707312990e-27
9044, 6.022280846211530e-01, 6.329672228961936e-02, 2.608758582664154e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.616508952984103e+03, 1.000000000000000e-10, 2.786193906625968e+14, 2.246603581193639e+03, 3.000011373914094e+02, 0.000000000000000e+00, 3.055988607845544e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921633026946e-05, 2.497830638538957e-03, 2.625325790869285e-04, 1.094353358476460e+05, 4.554116155113401e-03, 9.363162356895032e-27
9045, 6.015748562140515e-01, 6.322806521743712e-02, 2.608775581457101e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.616545556761586e+03, 1.000000000000000e-10, 2.785978798986576e+14, 2.246618222704633e+03, 3.000011377301832e+02, 0.000000000000000e+00, 3.056016218683923e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921634629931e-05, 2.498299654251889e-03, 2.625818746245853e-04, 1.094584539387441e+05, 4.554720012325199e-03, 9.363946307422964e-27
9046, 6.009216278069491e-01, 6.315940814525486e-02, 2.608792451384430e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.616581883110944e+03, 1.000000000000000e-10, 2.785763877100095e+14, 2.246632753244376e+03, 3.000011380696058e+02, 0.000000000000000e+00, 3.056043620253650e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921636235985e-05, 2.498768987037581e-03, 2.626312034881106e-04, 1.094815957926066e+05, 4.555324020395184e-03, 9.364729291994687e-27
9047, 6.002683993998477e-01, 6.309075107307263e-02, 2.608809190629080e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.616617928109325e+03, 1.000000000000000e-10, 2.785549122322639e+14, 2.246647171243729e+03, 3.000011384090989e+02, 0.000000000000000e+00, 3.056070809595656e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921637842373e-05, 2.499238648073436e-03, 2.626805668522437e-04, 1.095047619495591e+05, 4.555928204645411e-03, 9.365511366390700e-27
9048, 5.996151709927462e-01, 6.302209400089040e-02, 2.608825797407406e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.616653687925826e+03, 1.000000000000000e-10, 2.785334533060601e+14, 2.246661475170329e+03, 3.000011387491531e+02, 0.000000000000000e+00, 3.056097783820222e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921639451417e-05, 2.499708635570323e-03, 2.627299645285991e-04, 1.095279523841019e+05, 4.556532564613848e-03, 9.366292529214702e-27
9049, 5.989619425856443e-01, 6.295343692870817e-02, 2.608842269991044e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.616689158839606e+03, 1.000000000000000e-10, 2.785120111110871e+14, 2.246675663535841e+03, 3.000011390897807e+02, 0.000000000000000e+00, 3.056124540120661e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921641063174e-05, 2.500178949748694e-03, 2.627793965406683e-04, 1.095511671578919e+05, 4.557137098905445e-03, 9.367072767867447e-27
9050, 5.983087141785424e-01, 6.288477985652588e-02, 2.608858606695611e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.616724337210509e+03, 1.000000000000000e-10, 2.784905851405350e+14, 2.246689734884202e+03, 3.000011394302462e+02, 0.000000000000000e+00, 3.056151075751139e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921642674163e-05, 2.500649599790108e-03, 2.628288638533489e-04, 1.095744067266427e+05, 4.557741819924062e-03, 9.367852092994429e-27
9051, 5.976554857714405e-01, 6.281612278434365e-02, 2.608874805869734e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.616759219505162e+03, 1.000000000000000e-10, 2.784691796699907e+14, 2.246703687802064e+03, 3.000011397717211e+02, 0.000000000000000e+00, 3.056177388046377e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921644289928e-05, 2.501120569514324e-03, 2.628783647660291e-04, 1.095976704344408e+05, 4.558346677761706e-03, 9.368630354473188e-27
9052, 5.970022573643390e-01, 6.274746571216142e-02, 2.608890865933707e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.616793802301072e+03, 1.000000000000000e-10, 2.784477859638328e+14, 2.246717520920427e+03, 3.000011401130586e+02, 0.000000000000000e+00, 3.056203474424729e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921645905044e-05, 2.501591884583506e-03, 2.629279019760340e-04, 1.096209594594718e+05, 4.558951767231634e-03, 9.369407840155427e-27
9053, 5.963490289572375e-01, 6.267880863997918e-02, 2.608906785332985e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.616828082263966e+03, 1.000000000000000e-10, 2.784264123989280e+14, 2.246731232905585e+03, 3.000011404549304e+02, 0.000000000000000e+00, 3.056229332371098e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921647522687e-05, 2.502063529152416e-03, 2.629774738176940e-04, 1.096442731611015e+05, 4.559557005147894e-03, 9.370184262264486e-27
9054, 5.956958005501352e-01, 6.261015156779690e-02, 2.608922562558864e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.616862056146650e+03, 1.000000000000000e-10, 2.784050584450504e+14, 2.246744822458658e+03, 3.000011407973874e+02, 0.000000000000000e+00, 3.056254959436072e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921649143100e-05, 2.502535506696001e-03, 2.630270806564750e-04, 1.096676117446456e+05, 4.560162398873394e-03, 9.370959632814700e-27
9055, 5.950425721430337e-01, 6.254149449561466e-02, 2.608938196156193e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.616895720809490e+03, 1.000000000000000e-10, 2.783837174068592e+14, 2.246758288323795e+03, 3.000011411400683e+02, 0.000000000000000e+00, 3.056280353251374e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921650764573e-05, 2.503007834135363e-03, 2.630767242707673e-04, 1.096909760054617e+05, 4.560768018563270e-03, 9.371734171570196e-27
9056, 5.943893437359318e-01, 6.247283742343243e-02, 2.608953684687935e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.616929073167313e+03, 1.000000000000000e-10, 2.783623997857118e+14, 2.246771629266924e+03, 3.000011414834368e+02, 0.000000000000000e+00, 3.056305511489805e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921652389298e-05, 2.503480488636090e-03, 2.631264022606280e-04, 1.097143649964652e+05, 4.561373757204236e-03, 9.372507519486783e-27
9057, 5.937361153288299e-01, 6.240418035125014e-02, 2.608969026762387e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.616962110211452e+03, 1.000000000000000e-10, 2.783410964854178e+14, 2.246784844084580e+03, 3.000011418268302e+02, 0.000000000000000e+00, 3.056330431881878e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921654014142e-05, 2.503953495038533e-03, 2.631761172369220e-04, 1.097377798582340e+05, 4.561979711859706e-03, 9.373279977414330e-27
9058, 5.930828869217284e-01, 6.233552327906791e-02, 2.608984221004288e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.616994828988415e+03, 1.000000000000000e-10, 2.783198123521779e+14, 2.246797931595364e+03, 3.000011421706417e+02, 0.000000000000000e+00, 3.056355112199724e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921655640964e-05, 2.504426840968303e-03, 2.632258678987803e-04, 1.097612201017151e+05, 4.562585831385762e-03, 9.374051376863543e-27
9059, 5.924296585146265e-01, 6.226686620688568e-02, 2.608999266060170e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.617027226592627e+03, 1.000000000000000e-10, 2.782985462395208e+14, 2.246810890637049e+03, 3.000011425153187e+02, 0.000000000000000e+00, 3.056379550251620e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921657271880e-05, 2.504900530238165e-03, 2.632756546472595e-04, 1.097846859453330e+05, 4.563192128508807e-03, 9.374821751188910e-27
9060, 5.917764301075246e-01, 6.219820913470339e-02, 2.609014160594715e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.617059300129735e+03, 1.000000000000000e-10, 2.782773006844832e+14, 2.246823720051892e+03, 3.000011428598199e+02, 0.000000000000000e+00, 3.056403743854309e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921658901966e-05, 2.505374562779457e-03, 2.633254774750926e-04, 1.098081774376520e+05, 4.563798582234660e-03, 9.375591009730416e-27
9061, 5.911232017004231e-01, 6.212955206252116e-02, 2.609028903265046e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.617091046726623e+03, 1.000000000000000e-10, 2.782560688927314e+14, 2.246836418690648e+03, 3.000011432051079e+02, 0.000000000000000e+00, 3.056427690840549e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921660535773e-05, 2.505848945639518e-03, 2.633753371227160e-04, 1.098316949379926e+05, 4.564405254572443e-03, 9.376359376183588e-27
9062, 5.904699732933212e-01, 6.206089499033893e-02, 2.609043492737810e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.617122463509554e+03, 1.000000000000000e-10, 2.782348585289217e+14, 2.246848985403820e+03, 3.000011435510172e+02, 0.000000000000000e+00, 3.056451389042635e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921662172522e-05, 2.506323665587818e-03, 2.634252321998644e-04, 1.098552379173198e+05, 4.565012070449878e-03, 9.377126587122140e-27
9063, 5.898167448862193e-01, 6.199223791815664e-02, 2.609057927665776e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.617153547563321e+03, 1.000000000000000e-10, 2.782136662288533e+14, 2.246861419025327e+03, 3.000011438967630e+02, 0.000000000000000e+00, 3.056474836261575e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921663808496e-05, 2.506798735269886e-03, 2.634751640354960e-04, 1.098788069791923e+05, 4.565619068867542e-03, 9.377892750660849e-27
9064, 5.891635164791174e-01, 6.192358084597441e-02, 2.609072206677368e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.617184295956329e+03, 1.000000000000000e-10, 2.781924937533747e+14, 2.246873718382531e+03, 3.000011442434843e+02, 0.000000000000000e+00, 3.056498030286021e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921665449086e-05, 2.507274139725826e-03, 2.635251310572626e-04, 1.099024015158053e+05, 4.566226221588368e-03, 9.378657802117560e-27
9065, 5.885102880720159e-01, 6.185492377379218e-02, 2.609086328382629e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.617214705685299e+03, 1.000000000000000e-10, 2.781713349225839e+14, 2.246885882274118e+03, 3.000011445906056e+02, 0.000000000000000e+00, 3.056520968850547e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921667091569e-05, 2.507749897429442e-03, 2.635751352068995e-04, 1.099260223848957e+05, 4.566833596063633e-03, 9.379421944452819e-27
9066, 5.878570596649140e-01, 6.178626670160992e-02, 2.609100291350481e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.617244773663580e+03, 1.000000000000000e-10, 2.781502058713193e+14, 2.246897909465431e+03, 3.000011449378268e+02, 0.000000000000000e+00, 3.056543649626844e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921668734525e-05, 2.508225977173625e-03, 2.636251732043010e-04, 1.099496682675216e+05, 4.567441031227202e-03, 9.380184628079280e-27
9067, 5.872038312578121e-01, 6.171760962942768e-02, 2.609114094112847e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.617274496743355e+03, 1.000000000000000e-10, 2.781290937543836e+14, 2.246909798697341e+03, 3.000011452858352e+02, 0.000000000000000e+00, 3.056566070240458e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921670381205e-05, 2.508702394312555e-03, 2.636752466633653e-04, 1.099733398841846e+05, 4.568048646405814e-03, 9.380946280393563e-27
9068, 5.865506028507106e-01, 6.164895255724545e-02, 2.609127735147717e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.617303871634113e+03, 1.000000000000000e-10, 2.781079930938358e+14, 2.246921548653644e+03, 3.000011456338985e+02, 0.000000000000000e+00, 3.056588228209303e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921672028145e-05, 2.509179157476172e-03, 2.637253564911867e-04, 1.099970376592393e+05, 4.568656494369888e-03, 9.381707080342090e-27
9069, 5.858973744436087e-01, 6.158029548506316e-02, 2.609141212871208e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.617332894937792e+03, 1.000000000000000e-10, 2.780869196905005e+14, 2.246933157975116e+03, 3.000011459826549e+02, 0.000000000000000e+00, 3.056610120970165e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921673678365e-05, 2.509656230578328e-03, 2.637754988946651e-04, 1.100207600585726e+05, 4.569264412276679e-03, 9.382466488831995e-27
9070, 5.852441460365068e-01, 6.151163841288093e-02, 2.609154525652687e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.617361563140837e+03, 1.000000000000000e-10, 2.780658614095985e+14, 2.246944625256333e+03, 3.000011463319501e+02, 0.000000000000000e+00, 3.056631745872710e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921675331134e-05, 2.510133637878250e-03, 2.638256764238166e-04, 1.100445081921221e+05, 4.569872521816996e-03, 9.383224908942927e-27
